s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
1.74190733539142675e+05,3.30875623944956926e+05,6.14345970412394381e+04,-9.25337731713433750e+04,-3.14745719408664270e+05,-5.32888139226883650e+05,3.73666677281553275e+05,4.37111123724111994e-11
1.62242312023053964e+05,2.24277224026311975e+05,4.76029442356955260e+04,-1.95063050681601977e+05,-2.84878722550797567e+05,-2.00317928183063457e+05,2.46137221130401769e+05,6.52969523921068052e-11
9.47300372204713058e+04,3.29706356039772916e+05,1.29739051051462957e+05,-5.57039490933487308e+05,-1.51456522896471637e+05,-4.45226342037933136e+04,1.98843203722045291e+05,6.37374976573026986e-11
1.78037240093345579e+05,2.54372113599669508e+05,1.29427905626513035e+05,-2.64449872396000836e+05,-3.91498592752674303e+04,-4.48731918316046009e+05,1.90494390667786065e+05,1.11010008064767535e-10
3.24608371841027576e+05,1.15439799778924717e+05,6.11960316686717561e+04,-1.97188185368217062e+05,-4.07729431679067668e+05,-1.80526319772924064e+05,2.84199733531584614e+05,3.49602058343334082e-11
5.25570296114225639e+04,3.48070197478734481e+04,4.45859485255735868e+05,-7.61277646695517760e+04,-4.04479158235091367e+05,-1.93076430687299289e+05,1.40459818976910639e+05,6.69904297004044009e-10
2.66180879736718780e+04,2.52012007499213563e+05,1.34689543370362546e+05,-3.24748692002910422e+05,-2.44733365794881043e+05,-1.89519291917010298e+05,3.45681710871553863e+05,5.98536734256961716e-11
7.78562534024477936e+04,1.48203818289971736e+05,9.02996470705530082e+04,-7.93598807259352907e+04,-2.00056098412407067e+05,-2.24984168831507355e+05,1.88040429206877161e+05,5.02243279773598646e-10
1.77432913042711269e+05,1.32082792187814252e+05,2.69822747405322618e+05,-6.75844026579148340e+04,-6.43774667911182973e+05,-1.45492932384764368e+05,2.77513550318014110e+05,1.71317453544743340e-10
6.91924842630465864e+04,7.69913519090832851e+04,3.37958714551769430e+05,-6.05597512964341149e+04,-9.74192336091603793e+04,-6.09958235563382506e+05,2.83794669745077495e+05,4.73061794785043936e-10
2.56177407816998544e+05,8.21694500206643133e+04,2.08529999285709840e+05,-3.07602073141550703e+05,-3.39261253659959533e+05,-3.59618450690873433e+04,1.35948314747224504e+05,8.88980040788698581e-11
2.37260253333710600e+05,1.97442513929872424e+05,2.40878913879558648e+05,-3.88822253936550347e+05,-2.01798568450788851e+05,-2.18853703517141985e+05,1.33892844761339657e+05,2.08601561020311671e-11
3.44783312112929649e+05,2.49287182711839705e+05,1.20041908743084728e+05,-7.03663434209221858e+05,-5.35367090006782382e+04,-1.43468392634852644e+05,1.86556132276898832e+05,1.91325293713737338e-11
2.74356699034290214e+05,3.81333343429192610e+04,2.07541395636335947e+04,-4.67887078574951156e+05,-7.78124288293988211e+04,-8.50881095253078383e+04,2.97543443988814775e+05,9.56346508887006126e-11
1.19394942687702627e+05,2.84256932376183919e+05,4.08937023294117171e+04,-9.89753198839152319e+04,-1.63423494513022655e+05,-3.55585294779286778e+05,1.73438531782926526e+05,3.07591089326341230e-10
3.69317543094009801e+05,6.71298929825158266e+04,9.78293416087581718e+04,-3.11596623876560014e+05,-3.33418672924165963e+05,-2.20273846931542008e+05,3.31012366046984214e+05,1.68546421070330254e-11
1.32998216810024343e+05,1.59168319363807124e+05,2.74124448432832025e+05,-3.67354488129599951e+05,-3.07389595149723755e+05,-1.34803243159222708e+05,2.43256341831882659e+05,2.01592928767341174e-11
4.96351082837941212e+04,2.55308748105819745e+05,1.97456165552629391e+05,-6.29695656745652086e+04,-2.33477091882607929e+05,-5.88793514811836299e+05,3.82840150426766020e+05,8.14377870284063911e-11
1.41813093980663456e+05,2.01873550765994965e+05,2.38344338604729273e+04,-1.04187708451713799e+05,-2.26484504370374489e+05,-2.13045985454012640e+05,1.76197119668969302e+05,3.83627200113346269e-10
5.08019998801182373e+04,4.33248989995312702e+05,1.04405939367828454e+05,-2.09591606799113710e+05,-1.58045207872067927e+05,-3.27153545828746690e+05,1.06333431256669413e+05,2.03783359766406231e-10
1.77111534013641329e+05,3.06450092732028104e+05,1.10767865992419684e+05,-4.57446086691059521e+05,-1.65449371720163879e+05,-1.12230649855587340e+05,1.40796615528721595e+05,3.54058814595842924e-11
2.00991576206482569e+05,1.13186104168979393e+05,1.98706855267724095e+04,-1.32628940731920738e+05,-2.55415608702630067e+05,-1.15889105754660122e+05,1.69885289286976535e+05,3.13263176008817781e-10
1.91767645464312780e+05,4.17718307750769134e+05,1.37949474329987483e+05,-5.12454405549726856e+05,-2.61118205863661482e+05,-1.85498934040620748e+05,2.11636117908939399e+05,9.52553192528772476e-12
4.42959940283138305e+05,1.62946021062468848e+05,6.18773960371526191e+04,-6.02314725718244794e+05,-1.09838605085042553e+05,-1.30695783307202219e+05,1.75065756727729924e+05,2.35638586305320879e-11
1.01137877886203147e+05,6.46703258061002125e+04,3.60824156731664494e+05,-6.99878737185410719e+04,-2.83206393175676349e+05,-2.83306532821647590e+05,1.09868439291897172e+05,5.90007025565554133e-10
9.78827435742825037e+04,4.33762551935294410e+05,1.31543325256833865e+05,-1.35024927914850705e+05,-1.68283350842949149e+05,-6.53653414208714035e+05,2.93773072200103255e+05,3.37509461249356696e-11
4.50655154810518725e+04,4.44661966730326356e+05,2.01441525418061763e+05,-3.76867406647274969e+05,-2.75815268580200733e+05,-2.66848494303410233e+05,2.28362161901445914e+05,2.73163882546671888e-11
4.74120037458366060e+04,7.54553625407251529e+04,2.18957572911731084e+05,-1.17616669580160320e+05,-1.95869953287119162e+05,-2.63213900121711602e+05,2.34875583790697914e+05,2.48882352826476616e-10
1.38398190878487221e+05,1.11080802481607592e+05,1.28360235791720479e+05,-3.90728259898172459e+05,-1.10464182166380051e+05,-1.81984137037524109e+05,3.05337349950261647e+05,3.00178285631255843e-11
3.48131310818667291e+05,1.14921154628728182e+05,8.19475621479833208e+04,-6.38225008305920870e+05,-9.75158618906613847e+04,-9.75863972852188308e+04,2.88327239886421768e+05,1.71296295295177327e-11
1.37122411611779738e+05,1.11567238503352113e+05,4.52806468385448679e+04,-6.65169421139188926e+04,-1.44732152741165890e+05,-2.24584515954124392e+05,1.41863313855532382e+05,1.56368963122958641e-09
2.64958994594300748e+05,1.15760189498171079e+05,1.58226643209962349e+05,-1.32672968547166383e+05,-6.09058878467004281e+05,-1.62565516234857729e+05,3.65351535946594027e+05,3.53031579862489084e-11
6.02149390378815588e+04,2.00906670552543073e+05,2.99053798479214543e+05,-1.33473539600753691e+05,-4.43467432346697664e+05,-1.61940095880076959e+05,1.78705659757889167e+05,2.91702542435720766e-10
8.64642845984185260e+04,2.30886374687590491e+05,4.54435815371664066e+04,-2.90788065980049665e+05,-1.26863109746749396e+05,-4.09512678068993919e+04,9.58082027105228044e+04,6.66346201464162942e-10
1.91405955914454971e+05,3.44363357831440226e+04,1.31501392496818560e+05,-1.09202844672419131e+05,-2.47147266706719762e+05,-1.05616154572225219e+05,1.04622581756946660e+05,8.08626327253983102e-10
5.39275760129667760e+04,4.07437373917096993e+05,2.37484323820720718e+05,-4.32161151529259514e+05,-2.52777916250022652e+05,-1.31858290917565086e+05,1.17948084946062343e+05,9.24119661922866683e-11
3.42826437974672765e+05,1.78521847261406801e+05,2.82194643247967470e+04,-6.58859963975447230e+05,-1.02906686760024721e+05,-1.57538232604699617e+05,3.69737133779295429e+05,9.14153176464516562e-12
1.85666263245883805e+05,1.21810148084360524e+05,4.02266728446485649e+04,-2.45040922107813822e+05,-2.34161375942035607e+05,-1.40571123028374946e+05,2.72070336903329648e+05,5.32943598832578166e-11
2.89054001942689356e+05,9.23528572922233143e+04,6.58974759649526677e+04,-3.03319089465193218e+05,-1.93810932676141296e+05,-1.52515409995702212e+05,2.02341096937171416e+05,5.62157886136547675e-11
4.22354245708414877e+05,5.95434788043494773e+04,5.73126150544300908e+04,-3.90344495335012267e+05,-2.51697296906704025e+05,-1.72814812936662958e+05,2.75646265611184470e+05,2.57312353745530263e-11
3.65347592236759490e+05,6.18824997617691406e+04,9.69703029637921718e+04,-6.57052009693724220e+05,-9.12400915128826164e+04,-1.18058574782609328e+05,3.42150281026895274e+05,2.09028743873126217e-11
1.14141238595481133e+05,1.47237591806939425e+05,4.11728689056104689e+05,-2.39543058839679928e+05,-2.51344805822703522e+05,-2.72395852872293617e+05,9.01761980761518644e+04,7.29631106335651330e-11
5.37946209315334854e+04,2.31157347659993859e+05,2.80254934706106200e+05,-1.08207784280019681e+05,-3.00500307389374473e+05,-2.71614111953974294e+05,1.15115300325734439e+05,3.88836218831485053e-10
3.32828344617192342e+04,3.80328982154311845e+05,2.10183722619088599e+05,-5.31838634680630348e+04,-8.24564829353800160e+04,-6.34520394052746124e+05,1.46365201221069234e+05,5.79578860707610897e-10
1.29892894278139458e+05,4.03029102892618102e+04,1.75675726971587428e+05,-2.06848138969238935e+05,-5.02678807378659039e+04,-4.16869611174378777e+05,3.28114099342494796e+05,3.26378008716942771e-10
2.12645239318852429e+05,5.89222214261245535e+04,2.71900295949514140e+05,-5.03157700036159658e+04,-7.85957925044377451e+05,-5.20048132487796101e+04,3.44810751602282107e+05,3.99106788244252230e-10
5.86863083237914398e+04,7.96098439997155510e+04,1.35586471814699646e+05,-3.66193991568920901e+04,-8.74324156403610104e+04,-3.54318703150768415e+05,2.04487893809815025e+05,2.32919853908582097e-09
4.24651818676730909e+04,5.56947391334917047e+05,7.32280425807504071e+04,-7.08708703991125803e+05,-6.47940969556559576e+04,-1.52670067046973185e+05,2.53532252210414561e+05,2.48020335335608519e-11
2.71284435084843426e+05,2.34541561022253503e+05,7.42785111896638264e+04,-3.03624496211811900e+05,-3.18635832511999179e+05,-8.97730007567758439e+04,1.31928822183826007e+05,7.89005764851436296e-11
7.43359871980758908e+04,5.71519535333886626e+05,9.51717350390366046e+04,-6.42451746231554309e+05,-1.32990853837447678e+05,-5.11792026424713185e+04,8.55945451404743071e+04,2.02413285175538898e-10
1.11838054463173350e+05,4.41720758428216213e+05,5.46042621117948001e+04,-6.59611817244115286e+05,-8.40771200894340582e+04,-1.29573209408643583e+05,2.65099071739008650e+05,1.60854342894436605e-11
2.11980187695068365e+05,2.68627648998709454e+05,2.42790623739606119e+05,-1.36926836893172469e+05,-1.27385822654980831e+05,-5.75515198451862321e+05,1.16429397566631567e+05,2.51141465685148516e-10
5.09077001770033676e+04,1.23494745281040814e+05,5.05661491692508222e+05,-5.53349911222897645e+04,-1.25869877606227557e+05,-7.36493591448212974e+05,2.37634523026177951e+05,2.86100210246457305e-10
1.86494039606514067e+05,3.41363841217439505e+05,5.22344505501020467e+04,-8.90111635163206665e+04,-3.93971270625596168e+05,-4.82964078355351696e+05,3.85854181123213202e+05,3.65487640840896525e-11
3.94836207283349358e+04,4.72018039054782785e+04,2.29121508745315601e+05,-1.26331752717875584e+05,-3.14084609498375619e+05,-1.08764895864823004e+05,2.33374324701945268e+05,4.36518977389271331e-10
1.37758557581773639e+05,3.19097204273861717e+04,3.10251009176433668e+05,-2.34010511159703572e+05,-6.52454210599833241e+04,-4.01350499233177165e+05,2.20687144267270342e+05,3.28121481878595751e-10
2.56142309298934648e+05,1.54171501189422765e+05,2.13071264973940211e+05,-5.49255557355278987e+05,-3.06776748002396256e+05,-1.07520346603533937e+05,3.40167576498911600e+05,6.11286297758314083e-12
8.00320190722566185e+04,8.85133594437144930e+04,1.34840435476956540e+05,-1.32734066670330329e+05,-3.33246382130498940e+05,-1.06805906429762632e+05,2.69400541237664293e+05,2.17922773563334787e-10
3.61369896748129453e+05,1.11529087200753362e+05,7.26710546599334193e+04,-2.44680584169191221e+05,-3.61912574629610870e+05,-2.44083658941194473e+05,3.05106779131180199e+05,2.05387503920245508e-11
3.12059354588717979e+05,6.87334947403668484e+04,1.29295594193068217e+05,-4.49809681378131325e+05,-1.03803540187929641e+05,-1.68657813091431250e+05,2.12182591135339462e+05,4.93055079626475807e-11
4.80337196211352712e+04,2.55316240744800802e+05,3.51670610211385530e+05,-1.56468252507193829e+05,-1.24047921922568552e+05,-5.91666275608071242e+05,2.17161879460512369e+05,5.11258092754648180e-11
3.77763732336627378e+05,1.63918815075362654e+05,3.24778733022336091e+04,-1.03292935536176985e+05,-5.35272947248702403e+05,-1.95426988274957228e+05,2.59832450345612830e+05,1.18897214791807583e-10
1.33695625735108973e+05,8.45644684587499214e+04,1.53916844279658282e+05,-9.69598960459297086e+04,-5.56955055680155638e+05,-1.12550199287097988e+05,3.94288212539666041e+05,1.21885969553228034e-10
8.33753004533379572e+04,1.51739912296973635e+05,2.49826307836671505e+05,-1.25852345380081664e+05,-4.48050864430702204e+04,-6.59948677373688086e+05,3.45664588609856728e+05,1.63714216294668669e-10
7.56334930936757592e+04,1.25339154607220888e+05,1.19900134528972616e+05,-2.40679242550360563e+05,-5.08609783036624867e+04,-1.33267808190716372e+05,1.03935246814869854e+05,3.66013983555182524e-10
1.30686614717174030e+05,2.74802113387090096e+05,3.04863385075699247e+05,-9.39398597258246737e+04,-6.68063066270154377e+04,-6.47242425942767994e+05,9.76364791156445281e+04,8.26455892447459567e-10
2.31625154910145618e+05,4.77708242030236579e+04,3.34614364971874747e+05,-1.98658837107197323e+05,-2.87353060224363580e+05,-2.24062705838303256e+05,9.60642590848206019e+04,1.51777265929813909e-10
2.39517406072390731e+05,1.13406622117595412e+05,2.81698654276437534e+05,-3.40505822620390507e+05,-4.51894064777148713e+05,-5.52745080864175907e+04,2.13051713017533039e+05,3.01715150417562322e-11
2.93223128260781756e+05,1.79427463891852181e+05,2.20242719109303085e+05,-2.01340228816569521e+05,-3.79501004734578135e+05,-1.98865003781016858e+05,8.68129260702275496e+04,7.93610331504260834e-11
1.26021580077987252e+05,9.48740696221332182e+04,4.41535892007548682e+04,-8.41454727199515037e+04,-2.01776411446375656e+05,-2.88303139897695801e+05,3.09175785163147724e+05,2.27639122689682928e-10
2.16398450585476327e+05,6.16376987773290602e+04,1.55546981907537091e+05,-1.62416027526966966e+05,-2.67480694539788412e+05,-1.69032297228486190e+05,1.65345888024899410e+05,1.52146866416394603e-10
2.41183917981997103e+05,2.39475538471532665e+05,1.11846458404504941e+05,-5.67064267842955305e+05,-1.33284539307082799e+05,-1.18623801843621972e+05,2.26466694135625236e+05,1.39829445897166506e-11
3.00732164823967614e+05,3.26840715385632939e+05,9.04334366034811537e+04,-1.05482784497340705e+05,-4.50613829091791937e+05,-2.72791752348698501e+05,1.10882049124749450e+05,4.97796172623058561e-10
5.30604562716347282e+04,1.73426660759514023e+05,2.55888255272800568e+05,-1.44603918066545622e+05,-4.01860972411632189e+05,-1.64356975932109839e+05,2.28446494106338185e+05,1.96548450831811537e-10
9.41646256521854230e+04,3.46043399193949590e+04,1.43188178011987533e+05,-1.26736905027974455e+05,-1.41948035506141488e+05,-1.45122497520015429e+05,1.41850294470563298e+05,7.94895535262411343e-10
1.10090418161571230e+05,4.00500046411458170e+04,2.90747267642571998e+05,-9.70678047044507693e+04,-2.11234315827921178e+05,-2.36475609569051536e+05,1.03890039656134482e+05,7.71888890092714050e-10
1.61013172505518130e+05,9.98771683770705422e+04,1.98505770237440083e+04,-3.28657925139087718e+05,-2.19375950510641880e+05,-4.90381366643372457e+04,3.16331094407734228e+05,7.79034196237841377e-11
2.74377515480738832e+05,2.33772360408623936e+05,1.38228720704708394e+05,-5.80821625080027385e+05,-9.69456828655736899e+04,-2.98775483538683155e+05,3.30164194890212850e+05,7.17427759831041517e-12
1.55266012629969628e+05,1.22959824743927966e+05,1.37791444002388336e+05,-2.27198365113195381e+05,-3.01138506375588069e+05,-2.50019479986142658e+05,3.62339070098640164e+05,2.21175578568556577e-11
1.43637423534161266e+05,1.61314111779965286e+05,1.50501727120632975e+05,-3.59130558865650615e+05,-9.02273478169558221e+04,-1.85626805818704306e+05,1.79531450066551042e+05,4.95985512643609775e-11
4.80178333741270588e+05,1.12443236515154364e+05,7.57640346235102043e+04,-5.70910237203796569e+04,-5.56795812341348035e+05,-1.82153058122865041e+05,1.27654289304657606e+05,6.39960922721449749e-10
3.22516631981147366e+04,3.44202125876511913e+05,1.55289287667913537e+05,-2.41458972198709846e+05,-2.43512842326222890e+05,-4.11783178810975223e+05,3.65011916593367700e+05,2.56778459118311022e-11
9.83551387251908018e+04,4.54408301173976040e+05,9.07626299390147760e+04,-2.09911103281419142e+05,-8.13143488136052038e+04,-4.44358884863320680e+05,9.20582671201631019e+04,1.57030163031087357e-10
1.13454686249548424e+05,3.06812190339847992e+05,2.21373095485675702e+05,-2.73754036768644932e+05,-1.58885595175923925e+05,-4.04807635342843365e+05,1.95807295212340250e+05,2.11987422549489678e-11
2.80828546185206505e+04,1.99715465805174434e+05,2.57871329811703545e+04,-1.16843759184523486e+05,-8.45657514086516458e+04,-2.99994857166533708e+05,2.47818914354843408e+05,3.72205678677659961e-10
2.36950924385761115e+05,4.09569401261310850e+04,3.85233663918868755e+05,-2.90031049541758664e+05,-2.78993007831076917e+05,-4.11864415782364609e+05,3.17746944724438945e+05,2.12337347440097839e-11
1.19088981031212374e+05,9.78099139113093843e+04,2.66700609344513097e+05,-3.61356090645162272e+05,-3.67283669839714188e+05,-1.31971530906018685e+05,3.77011787103860057e+05,1.46429345720089302e-11
1.39580228751670860e+05,2.55336006178714451e+05,3.21382589499421651e+05,-3.15432937210484932e+05,-2.33711194918479363e+05,-2.51295220502235577e+05,8.41405282013931428e+04,4.23906405884245863e-11
1.71793057048147835e+05,2.57071802732552140e+05,3.02391827184978174e+04,-3.95018737539246969e+05,-6.57136538159882766e+04,-1.33728016268712527e+05,1.35356365124749951e+05,8.79921919397214715e-11
5.18969722727099725e+04,1.04161743201914767e+05,2.11382131671570183e+05,-8.37072822810046200e+04,-1.82962900519022369e+05,-3.30573245149547758e+05,2.29802580803379649e+05,3.04423030568528497e-10
